fecha,region,estacion,variable,valor
1997-12-28,Lima,Santa Rosa,temp_min,17.3
1997-12-29,Lima,Santa Rosa,temp_min,20
1997-12-30,Lima,Santa Rosa,temp_min,19
1997-12-31,Lima,Santa Rosa,temp_min,18.8
1998-01-01,Lima,Santa Rosa,temp_min,19.8
1998-01-02,Lima,Santa Rosa,temp_min,20
1998-01-03,Lima,Santa Rosa,temp_min,21
1998-01-04,Lima,Santa Rosa,temp_min,18.8
1998-01-05,Lima,Santa Rosa,temp_min,20
1998-01-06,Lima,Santa Rosa,temp_min,20.2
1998-01-07,Lima,Santa Rosa,temp_min,19
1998-01-08,Lima,Santa Rosa,temp_min,21.7
1998-01-09,Lima,Santa Rosa,temp_min,21.8
1998-01-10,Lima,Santa Rosa,temp_min,19.5
1998-01-11,Lima,Santa Rosa,temp_min,20
1998-01-12,Lima,Santa Rosa,temp_min,17.3
1998-01-13,Lima,Santa Rosa,temp_min,21.3
1998-01-14,Lima,Santa Rosa,temp_min,20.5
1998-01-15,Lima,Santa Rosa,temp_min,21.7
1998-01-16,Lima,Santa Rosa,temp_min,19.5
1998-01-17,Lima,Santa Rosa,temp_min,16.7
1998-01-18,Lima,Santa Rosa,temp_min,19.5
1998-01-19,Lima,Santa Rosa,temp_min,21.7
1998-01-20,Lima,Santa Rosa,temp_min,21
1998-01-21,Lima,Santa Rosa,temp_min,20
1998-01-22,Lima,Santa Rosa,temp_min,20.2
1998-01-23,Lima,Santa Rosa,temp_min,21.7
1998-01-24,Lima,Santa Rosa,temp_min,20.3
1998-01-25,Lima,Santa Rosa,temp_min,19.7
1998-01-26,Lima,Santa Rosa,temp_min,20.2
1998-01-27,Lima,Santa Rosa,temp_min,20.3
1998-01-28,Lima,Santa Rosa,temp_min,19.8
1998-01-29,Lima,Santa Rosa,temp_min,20.3
1998-01-30,Lima,Santa Rosa,temp_min,19.7
1998-01-31,Lima,Santa Rosa,temp_min,20.7
1998-02-01,Lima,Santa Rosa,temp_min,21
1998-02-02,Lima,Santa Rosa,temp_min,19.7
1998-02-03,Lima,Santa Rosa,temp_min,20.8
1998-02-04,Lima,Santa Rosa,temp_min,22.8
1998-02-05,Lima,Santa Rosa,temp_min,22.5
1998-02-06,Lima,Santa Rosa,temp_min,18
1998-02-07,Lima,Santa Rosa,temp_min,21
1998-02-08,Lima,Santa Rosa,temp_min,22.8
1998-02-09,Lima,Santa Rosa,temp_min,20
1998-02-10,Lima,Santa Rosa,temp_min,18.8
1998-02-11,Lima,Santa Rosa,temp_min,22.3
1998-02-12,Lima,Santa Rosa,temp_min,20
1998-02-13,Lima,Santa Rosa,temp_min,17.3
1998-02-14,Lima,Santa Rosa,temp_min,19.7
1998-02-15,Lima,Santa Rosa,temp_min,21
1998-02-16,Lima,Santa Rosa,temp_min,22
1998-02-17,Lima,Santa Rosa,temp_min,21.7
1998-02-18,Lima,Santa Rosa,temp_min,20
1998-02-19,Lima,Santa Rosa,temp_min,21
1998-02-20,Lima,Santa Rosa,temp_min,20
1998-02-21,Lima,Santa Rosa,temp_min,20.3
1998-02-22,Lima,Santa Rosa,temp_min,20.5
1998-02-23,Lima,Santa Rosa,temp_min,21.7
1998-02-24,Lima,Santa Rosa,temp_min,20.5
1998-02-25,Lima,Santa Rosa,temp_min,22.5
1998-02-26,Lima,Santa Rosa,temp_min,21.7
1998-02-27,Lima,Santa Rosa,temp_min,22.8
1998-02-28,Lima,Santa Rosa,temp_min,20.3
1998-03-01,Lima,Santa Rosa,temp_min,20.8
1998-03-02,Lima,Santa Rosa,temp_min,21.8
1998-03-03,Lima,Santa Rosa,temp_min,20
1998-03-04,Lima,Santa Rosa,temp_min,20.3
1998-03-05,Lima,Santa Rosa,temp_min,19.7
1998-03-06,Lima,Santa Rosa,temp_min,19.5
1998-03-07,Lima,Santa Rosa,temp_min,19.2
1998-03-08,Lima,Santa Rosa,temp_min,20
1998-03-09,Lima,Santa Rosa,temp_min,22.2
1998-03-10,Lima,Santa Rosa,temp_min,21
1998-03-11,Lima,Santa Rosa,temp_min,20.6
1998-03-12,Lima,Santa Rosa,temp_min,21
1998-03-13,Lima,Santa Rosa,temp_min,21.2
1998-03-14,Lima,Santa Rosa,temp_min,21.5
1998-03-15,Lima,Santa Rosa,temp_min,21
1998-03-16,Lima,Santa Rosa,temp_min,20.5
1998-03-17,Lima,Santa Rosa,temp_min,20
1998-03-18,Lima,Santa Rosa,temp_min,21.7
1998-03-19,Lima,Santa Rosa,temp_min,20.3
1998-03-20,Lima,Santa Rosa,temp_min,19.5
1998-03-21,Lima,Santa Rosa,temp_min,20.3
1998-03-22,Lima,Santa Rosa,temp_min,19.5
1998-03-23,Lima,Santa Rosa,temp_min,20.4
1998-03-24,Lima,Santa Rosa,temp_min,20
1998-03-25,Lima,Santa Rosa,temp_min,19.8
1998-03-26,Lima,Santa Rosa,temp_min,19.7
1998-03-27,Lima,Santa Rosa,temp_min,20.2
1998-03-28,Lima,Santa Rosa,temp_min,19.5
1998-03-29,Lima,Santa Rosa,temp_min,20.8
1998-03-30,Lima,Santa Rosa,temp_min,20
1998-03-31,Lima,Santa Rosa,temp_min,21.8
1998-04-01,Lima,Santa Rosa,temp_min,21.4
1998-04-02,Lima,Santa Rosa,temp_min,20.8
1998-04-03,Lima,Santa Rosa,temp_min,22.8
1998-04-04,Lima,Santa Rosa,temp_min,20.3
1998-04-05,Lima,Santa Rosa,temp_min,20.2
1998-04-06,Lima,Santa Rosa,temp_min,19.8
1998-04-07,Lima,Santa Rosa,temp_min,20.6
1998-04-08,Lima,Santa Rosa,temp_min,20.4
1998-04-09,Lima,Santa Rosa,temp_min,20
1998-04-10,Lima,Santa Rosa,temp_min,19.8
1998-04-11,Lima,Santa Rosa,temp_min,19.6
1998-04-12,Lima,Santa Rosa,temp_min,19
1998-04-13,Lima,Santa Rosa,temp_min,20
1998-04-14,Lima,Santa Rosa,temp_min,19.5
1998-04-15,Lima,Santa Rosa,temp_min,19.8
1998-04-16,Lima,Santa Rosa,temp_min,18
1998-04-17,Lima,Santa Rosa,temp_min,19.7
1998-04-18,Lima,Santa Rosa,temp_min,19.6
1998-04-19,Lima,Santa Rosa,temp_min,18.7
1998-04-20,Lima,Santa Rosa,temp_min,18
1998-04-21,Lima,Santa Rosa,temp_min,19.5
1998-04-22,Lima,Santa Rosa,temp_min,19.3
1998-04-23,Lima,Santa Rosa,temp_min,18.2
1998-04-24,Lima,Santa Rosa,temp_min,18.4
1998-04-25,Lima,Santa Rosa,temp_min,19.2
1998-04-26,Lima,Santa Rosa,temp_min,20.2
1998-04-27,Lima,Santa Rosa,temp_min,18.2
1998-04-28,Lima,Santa Rosa,temp_min,20.2
1998-04-29,Lima,Santa Rosa,temp_min,20.4
1998-04-30,Lima,Santa Rosa,temp_min,17.2
1998-05-01,Lima,Santa Rosa,temp_min,16.5
1998-05-02,Lima,Santa Rosa,temp_min,18.6
1998-05-03,Lima,Santa Rosa,temp_min,19.5
1998-05-04,Lima,Santa Rosa,temp_min,20.5
1998-05-05,Lima,Santa Rosa,temp_min,19.6
1998-05-06,Lima,Santa Rosa,temp_min,19.7
1998-05-07,Lima,Santa Rosa,temp_min,19.8
1998-05-08,Lima,Santa Rosa,temp_min,18.4
1998-05-09,Lima,Santa Rosa,temp_min,14.8
1998-05-10,Lima,Santa Rosa,temp_min,15.2
1998-05-11,Lima,Santa Rosa,temp_min,16
1998-05-12,Lima,Santa Rosa,temp_min,15.2
1998-05-13,Lima,Santa Rosa,temp_min,16.2
1998-05-14,Lima,Santa Rosa,temp_min,14.2
1998-05-15,Lima,Santa Rosa,temp_min,13
1998-05-16,Lima,Santa Rosa,temp_min,14
1998-05-17,Lima,Santa Rosa,temp_min,13.2
1998-05-18,Lima,Santa Rosa,temp_min,13.6
1998-05-19,Lima,Santa Rosa,temp_min,12.8
1998-05-20,Lima,Santa Rosa,temp_min,12.5
1998-05-21,Lima,Santa Rosa,temp_min,13.8
1998-05-22,Lima,Santa Rosa,temp_min,13.2
1998-05-23,Lima,Santa Rosa,temp_min,13.2
1998-05-24,Lima,Santa Rosa,temp_min,12.8
1998-05-25,Lima,Santa Rosa,temp_min,14.7
1998-05-26,Lima,Santa Rosa,temp_min,14.3
1998-05-27,Lima,Santa Rosa,temp_min,16.8
1998-05-28,Lima,Santa Rosa,temp_min,14.3
1998-05-29,Lima,Santa Rosa,temp_min,18.8
1998-05-30,Lima,Santa Rosa,temp_min,13
1998-05-31,Lima,Santa Rosa,temp_min,13.2
1998-06-01,Lima,Santa Rosa,temp_min,16
1998-06-02,Lima,Santa Rosa,temp_min,15.4
1998-06-03,Lima,Santa Rosa,temp_min,17.7
1998-06-04,Lima,Santa Rosa,temp_min,14.8
1998-06-05,Lima,Santa Rosa,temp_min,15
1998-06-06,Lima,Santa Rosa,temp_min,14.8
1998-06-07,Lima,Santa Rosa,temp_min,14
1998-06-08,Lima,Santa Rosa,temp_min,13.5
1998-06-09,Lima,Santa Rosa,temp_min,15
1998-06-10,Lima,Santa Rosa,temp_min,17.5
1998-06-11,Lima,Santa Rosa,temp_min,13.2
1998-06-12,Lima,Santa Rosa,temp_min,13.5
1998-06-13,Lima,Santa Rosa,temp_min,14.7
1998-06-14,Lima,Santa Rosa,temp_min,14.2
1998-06-15,Lima,Santa Rosa,temp_min,15.4
1998-06-16,Lima,Santa Rosa,temp_min,16
1998-06-17,Lima,Santa Rosa,temp_min,18.8
1998-06-18,Lima,Santa Rosa,temp_min,15
1998-06-19,Lima,Santa Rosa,temp_min,14.8
1998-06-20,Lima,Santa Rosa,temp_min,14.2
1998-06-21,Lima,Santa Rosa,temp_min,14.5
1998-06-22,Lima,Santa Rosa,temp_min,13.2
1998-06-23,Lima,Santa Rosa,temp_min,13.5
1998-06-24,Lima,Santa Rosa,temp_min,14
1998-06-25,Lima,Santa Rosa,temp_min,13
1998-06-26,Lima,Santa Rosa,temp_min,13.2
1998-06-27,Lima,Santa Rosa,temp_min,12.8
1998-06-28,Lima,Santa Rosa,temp_min,14
1998-06-29,Lima,Santa Rosa,temp_min,12.8
1998-06-30,Lima,Santa Rosa,temp_min,15
1998-07-01,Lima,Santa Rosa,temp_min,13.2
1998-07-02,Lima,Santa Rosa,temp_min,13
1998-07-03,Lima,Santa Rosa,temp_min,14.2
1998-07-04,Lima,Santa Rosa,temp_min,12.8
1998-07-05,Lima,Santa Rosa,temp_min,13.5
1998-07-06,Lima,Santa Rosa,temp_min,12.5
1998-07-07,Lima,Santa Rosa,temp_min,12.2
1998-07-08,Lima,Santa Rosa,temp_min,13.7
1998-07-09,Lima,Santa Rosa,temp_min,11.7
1998-07-10,Lima,Santa Rosa,temp_min,11.8
1998-07-11,Lima,Santa Rosa,temp_min,11.5
1998-07-12,Lima,Santa Rosa,temp_min,10.8
1998-07-13,Lima,Santa Rosa,temp_min,11.5
1998-07-14,Lima,Santa Rosa,temp_min,10.8
1998-07-15,Lima,Santa Rosa,temp_min,10.5
1998-07-16,Lima,Santa Rosa,temp_min,10.2
1998-07-17,Lima,Santa Rosa,temp_min,11
1998-07-18,Lima,Santa Rosa,temp_min,11.5
1998-07-19,Lima,Santa Rosa,temp_min,10.7
1998-07-20,Lima,Santa Rosa,temp_min,10.6
1998-07-21,Lima,Santa Rosa,temp_min,13.2
1998-07-22,Lima,Santa Rosa,temp_min,11.7
1998-07-23,Lima,Santa Rosa,temp_min,11.6
1998-07-24,Lima,Santa Rosa,temp_min,11.2
1998-07-25,Lima,Santa Rosa,temp_min,12
1998-07-26,Lima,Santa Rosa,temp_min,10.5
1998-07-27,Lima,Santa Rosa,temp_min,11.8
1998-07-28,Lima,Santa Rosa,temp_min,12.2
1998-07-29,Lima,Santa Rosa,temp_min,12
1998-07-30,Lima,Santa Rosa,temp_min,11.8
1998-07-31,Lima,Santa Rosa,temp_min,11
1998-08-01,Lima,Santa Rosa,temp_min,11.7
1998-08-02,Lima,Santa Rosa,temp_min,12.2
1998-08-03,Lima,Santa Rosa,temp_min,10.7
1998-08-04,Lima,Santa Rosa,temp_min,11.7
1998-08-05,Lima,Santa Rosa,temp_min,12
1998-08-06,Lima,Santa Rosa,temp_min,10.8
1998-08-07,Lima,Santa Rosa,temp_min,11.5
1998-08-08,Lima,Santa Rosa,temp_min,11.3
1998-08-09,Lima,Santa Rosa,temp_min,11.6
1998-08-10,Lima,Santa Rosa,temp_min,12
1998-08-11,Lima,Santa Rosa,temp_min,11.8
1998-08-12,Lima,Santa Rosa,temp_min,12.3
1998-08-13,Lima,Santa Rosa,temp_min,10.2
1998-08-14,Lima,Santa Rosa,temp_min,10.4
1998-08-15,Lima,Santa Rosa,temp_min,11.3
1998-08-16,Lima,Santa Rosa,temp_min,10.9
1998-08-17,Lima,Santa Rosa,temp_min,10
1998-08-18,Lima,Santa Rosa,temp_min,10.2
1998-08-19,Lima,Santa Rosa,temp_min,9.8
1998-08-20,Lima,Santa Rosa,temp_min,10.2
1998-08-21,Lima,Santa Rosa,temp_min,10
1998-08-22,Lima,Santa Rosa,temp_min,11
1998-08-23,Lima,Santa Rosa,temp_min,10.2
1998-08-24,Lima,Santa Rosa,temp_min,12
1998-08-25,Lima,Santa Rosa,temp_min,11.5
1998-08-26,Lima,Santa Rosa,temp_min,11.4
1998-08-27,Lima,Santa Rosa,temp_min,10.7
1998-08-28,Lima,Santa Rosa,temp_min,11.2
1998-08-29,Lima,Santa Rosa,temp_min,11.3
1998-08-30,Lima,Santa Rosa,temp_min,11.5
1998-08-31,Lima,Santa Rosa,temp_min,12.2
1998-09-01,Lima,Santa Rosa,temp_min,12.5
1998-09-02,Lima,Santa Rosa,temp_min,11.8
1998-09-03,Lima,Santa Rosa,temp_min,11.7
1998-09-04,Lima,Santa Rosa,temp_min,11.8
1998-09-05,Lima,Santa Rosa,temp_min,11
1998-09-06,Lima,Santa Rosa,temp_min,12.7
1998-09-07,Lima,Santa Rosa,temp_min,12
1998-09-08,Lima,Santa Rosa,temp_min,11.5
1998-09-09,Lima,Santa Rosa,temp_min,11
1998-09-10,Lima,Santa Rosa,temp_min,10.8
1998-09-11,Lima,Santa Rosa,temp_min,10.7
1998-09-12,Lima,Santa Rosa,temp_min,10.5
1998-09-13,Lima,Santa Rosa,temp_min,10.2
1998-09-14,Lima,Santa Rosa,temp_min,10
1998-09-15,Lima,Santa Rosa,temp_min,12.8
1998-09-16,Lima,Santa Rosa,temp_min,13
1998-09-17,Lima,Santa Rosa,temp_min,14
1998-09-18,Lima,Santa Rosa,temp_min,12.8
1998-09-19,Lima,Santa Rosa,temp_min,12.5
1998-09-20,Lima,Santa Rosa,temp_min,13.2
1998-09-21,Lima,Santa Rosa,temp_min,12.8
1998-09-22,Lima,Santa Rosa,temp_min,14
1998-09-23,Lima,Santa Rosa,temp_min,12.5
1998-09-24,Lima,Santa Rosa,temp_min,13.2
1998-09-25,Lima,Santa Rosa,temp_min,13
1998-09-26,Lima,Santa Rosa,temp_min,13.4
1998-09-27,Lima,Santa Rosa,temp_min,12.5
1998-09-28,Lima,Santa Rosa,temp_min,13
1998-09-29,Lima,Santa Rosa,temp_min,13.8
1998-09-30,Lima,Santa Rosa,temp_min,13.1
1998-10-01,Lima,Santa Rosa,temp_min,15
1998-10-02,Lima,Santa Rosa,temp_min,15.5
1998-10-03,Lima,Santa Rosa,temp_min,16
1998-10-04,Lima,Santa Rosa,temp_min,14.5
1998-10-05,Lima,Santa Rosa,temp_min,12.5
1998-10-06,Lima,Santa Rosa,temp_min,15.2
1998-10-07,Lima,Santa Rosa,temp_min,12
1998-10-08,Lima,Santa Rosa,temp_min,11
1998-10-09,Lima,Santa Rosa,temp_min,13.8
1998-10-10,Lima,Santa Rosa,temp_min,13.5
1998-10-11,Lima,Santa Rosa,temp_min,14.2
1998-10-12,Lima,Santa Rosa,temp_min,12
1998-10-13,Lima,Santa Rosa,temp_min,13
1998-10-14,Lima,Santa Rosa,temp_min,12
1998-10-15,Lima,Santa Rosa,temp_min,12.2
1998-10-16,Lima,Santa Rosa,temp_min,14.5
1998-10-17,Lima,Santa Rosa,temp_min,15.5
1998-10-18,Lima,Santa Rosa,temp_min,12.8
1998-10-19,Lima,Santa Rosa,temp_min,13
1998-10-20,Lima,Santa Rosa,temp_min,14
1998-10-21,Lima,Santa Rosa,temp_min,12.7
1998-10-22,Lima,Santa Rosa,temp_min,12.8
1998-10-23,Lima,Santa Rosa,temp_min,11.8
1998-10-24,Lima,Santa Rosa,temp_min,12.6
1998-10-25,Lima,Santa Rosa,temp_min,13
1998-10-26,Lima,Santa Rosa,temp_min,13.6
1998-10-27,Lima,Santa Rosa,temp_min,13.5
1998-10-28,Lima,Santa Rosa,temp_min,12.8
1998-10-29,Lima,Santa Rosa,temp_min,12.5
1998-10-30,Lima,Santa Rosa,temp_min,13.2
1998-10-31,Lima,Santa Rosa,temp_min,13.8
1998-11-01,Lima,Santa Rosa,temp_min,14.7
1998-11-02,Lima,Santa Rosa,temp_min,14.2
1998-11-03,Lima,Santa Rosa,temp_min,13.8
1998-11-04,Lima,Santa Rosa,temp_min,12.5
1998-11-05,Lima,Santa Rosa,temp_min,13.5
1998-11-06,Lima,Santa Rosa,temp_min,12.5
1998-11-07,Lima,Santa Rosa,temp_min,13
1998-11-08,Lima,Santa Rosa,temp_min,12.8
1998-11-09,Lima,Santa Rosa,temp_min,13.2
1998-11-10,Lima,Santa Rosa,temp_min,14.2
1998-11-11,Lima,Santa Rosa,temp_min,12.8
1998-11-12,Lima,Santa Rosa,temp_min,14.5
1998-11-13,Lima,Santa Rosa,temp_min,14
1998-11-14,Lima,Santa Rosa,temp_min,12.9
1998-11-15,Lima,Santa Rosa,temp_min,14.3
1998-11-16,Lima,Santa Rosa,temp_min,14.7
1998-11-17,Lima,Santa Rosa,temp_min,14.2
1998-11-18,Lima,Santa Rosa,temp_min,14.5
1998-11-19,Lima,Santa Rosa,temp_min,14.4
1998-11-20,Lima,Santa Rosa,temp_min,14.6
1998-11-21,Lima,Santa Rosa,temp_min,15.2
1998-11-22,Lima,Santa Rosa,temp_min,14.5
1998-11-23,Lima,Santa Rosa,temp_min,13.8
1998-11-24,Lima,Santa Rosa,temp_min,15.3
1998-11-25,Lima,Santa Rosa,temp_min,13.2
1998-11-26,Lima,Santa Rosa,temp_min,12
1998-11-27,Lima,Santa Rosa,temp_min,12.7
1998-11-28,Lima,Santa Rosa,temp_min,11.7
1998-11-29,Lima,Santa Rosa,temp_min,15.2
1998-11-30,Lima,Santa Rosa,temp_min,13.7
1998-12-01,Lima,Santa Rosa,temp_min,16.7
1998-12-02,Lima,Santa Rosa,temp_min,17
1998-12-03,Lima,Santa Rosa,temp_min,18.6
1998-12-04,Lima,Santa Rosa,temp_min,17.7
1998-12-05,Lima,Santa Rosa,temp_min,16
1998-12-06,Lima,Santa Rosa,temp_min,15.3
1998-12-07,Lima,Santa Rosa,temp_min,15.6
1998-12-08,Lima,Santa Rosa,temp_min,18.5
1998-12-09,Lima,Santa Rosa,temp_min,17.4
1998-12-10,Lima,Santa Rosa,temp_min,17.2
1998-12-11,Lima,Santa Rosa,temp_min,16.6
1998-12-12,Lima,Santa Rosa,temp_min,15.5
1998-12-13,Lima,Santa Rosa,temp_min,15.4
1998-12-14,Lima,Santa Rosa,temp_min,15.8
1998-12-15,Lima,Santa Rosa,temp_min,18.8
1998-12-16,Lima,Santa Rosa,temp_min,19
1998-12-17,Lima,Santa Rosa,temp_min,17.8
1998-12-18,Lima,Santa Rosa,temp_min,16.2
1998-12-19,Lima,Santa Rosa,temp_min,17
1998-12-20,Lima,Santa Rosa,temp_min,18.6
1998-12-21,Lima,Santa Rosa,temp_min,17.6
1998-12-22,Lima,Santa Rosa,temp_min,18
1998-12-23,Lima,Santa Rosa,temp_min,18.6
1998-12-24,Lima,Santa Rosa,temp_min,17.6
1998-12-25,Lima,Santa Rosa,temp_min,18.2
1998-12-26,Lima,Santa Rosa,temp_min,18
1998-12-27,Lima,Santa Rosa,temp_min,16
1998-12-28,Lima,Santa Rosa,temp_min,17.8
1998-12-29,Lima,Santa Rosa,temp_min,17.5
1998-12-30,Lima,Santa Rosa,temp_min,16.5
1998-12-31,Lima,Santa Rosa,temp_min,19
1999-01-01,Lima,Santa Rosa,temp_min,17.2
1999-01-02,Lima,Santa Rosa,temp_min,18
1999-01-03,Lima,Santa Rosa,temp_min,18.5
1999-01-04,Lima,Santa Rosa,temp_min,17
1999-01-05,Lima,Santa Rosa,temp_min,16.2
1999-01-06,Lima,Santa Rosa,temp_min,16.5
1999-01-07,Lima,Santa Rosa,temp_min,15.5
1999-01-08,Lima,Santa Rosa,temp_min,14
1999-01-09,Lima,Santa Rosa,temp_min,13.8
1999-01-10,Lima,Santa Rosa,temp_min,15
1999-01-11,Lima,Santa Rosa,temp_min,15.4
1999-01-12,Lima,Santa Rosa,temp_min,13.6
1999-01-13,Lima,Santa Rosa,temp_min,13.5
1999-01-14,Lima,Santa Rosa,temp_min,14.6
1999-01-15,Lima,Santa Rosa,temp_min,14
1999-01-16,Lima,Santa Rosa,temp_min,13
1999-01-17,Lima,Santa Rosa,temp_min,12.8
1999-01-18,Lima,Santa Rosa,temp_min,12.5
1999-01-19,Lima,Santa Rosa,temp_min,16.5
1999-01-20,Lima,Santa Rosa,temp_min,15.2
1999-01-21,Lima,Santa Rosa,temp_min,16.6
1999-01-22,Lima,Santa Rosa,temp_min,14.2
1999-01-23,Lima,Santa Rosa,temp_min,15.5
1999-01-24,Lima,Santa Rosa,temp_min,13
1999-01-25,Lima,Santa Rosa,temp_min,15.8
1999-01-26,Lima,Santa Rosa,temp_min,16
1999-01-27,Lima,Santa Rosa,temp_min,16.2
1999-01-28,Lima,Santa Rosa,temp_min,14.8
1999-01-29,Lima,Santa Rosa,temp_min,14
1999-01-30,Lima,Santa Rosa,temp_min,15.6
1999-01-31,Lima,Santa Rosa,temp_min,15.2
1999-02-01,Lima,Santa Rosa,temp_min,17
1999-02-02,Lima,Santa Rosa,temp_min,15.5
1999-02-03,Lima,Santa Rosa,temp_min,17.2
1999-02-04,Lima,Santa Rosa,temp_min,19.5
1999-02-05,Lima,Santa Rosa,temp_min,19.2
1999-02-06,Lima,Santa Rosa,temp_min,17
1999-02-07,Lima,Santa Rosa,temp_min,16.5
1999-02-08,Lima,Santa Rosa,temp_min,18.8
1999-02-09,Lima,Santa Rosa,temp_min,20.6
1999-02-10,Lima,Santa Rosa,temp_min,19.6
1999-02-11,Lima,Santa Rosa,temp_min,20.2
1999-02-12,Lima,Santa Rosa,temp_min,17.5
1999-02-13,Lima,Santa Rosa,temp_min,19.6
1999-02-14,Lima,Santa Rosa,temp_min,18.6
1999-02-15,Lima,Santa Rosa,temp_min,18.3
1999-02-16,Lima,Santa Rosa,temp_min,18.2
1999-02-17,Lima,Santa Rosa,temp_min,17.7
1999-02-18,Lima,Santa Rosa,temp_min,19.6
1999-02-19,Lima,Santa Rosa,temp_min,18.8
1999-02-20,Lima,Santa Rosa,temp_min,18.6
1999-02-21,Lima,Santa Rosa,temp_min,16
1999-02-22,Lima,Santa Rosa,temp_min,18.4
1999-02-23,Lima,Santa Rosa,temp_min,19.7
1999-02-24,Lima,Santa Rosa,temp_min,17
1999-02-25,Lima,Santa Rosa,temp_min,16.5
1999-02-26,Lima,Santa Rosa,temp_min,17.5
1999-02-27,Lima,Santa Rosa,temp_min,16.8
1999-02-28,Lima,Santa Rosa,temp_min,16.2
1999-03-01,Lima,Santa Rosa,temp_min,16.4
1999-03-02,Lima,Santa Rosa,temp_min,16.6
1999-03-03,Lima,Santa Rosa,temp_min,17.7
1999-03-04,Lima,Santa Rosa,temp_min,14.8
1999-03-05,Lima,Santa Rosa,temp_min,15.5
1999-03-06,Lima,Santa Rosa,temp_min,15
1999-03-07,Lima,Santa Rosa,temp_min,16.2
1999-03-08,Lima,Santa Rosa,temp_min,16.8
1999-03-09,Lima,Santa Rosa,temp_min,15.6
1999-03-10,Lima,Santa Rosa,temp_min,14.6
1999-03-11,Lima,Santa Rosa,temp_min,14.2
1999-03-12,Lima,Santa Rosa,temp_min,15
1999-03-13,Lima,Santa Rosa,temp_min,14.6
1999-03-14,Lima,Santa Rosa,temp_min,13.7
1999-03-15,Lima,Santa Rosa,temp_min,13.5
1999-03-16,Lima,Santa Rosa,temp_min,15
1999-03-17,Lima,Santa Rosa,temp_min,16.4
1999-03-18,Lima,Santa Rosa,temp_min,16.8
1999-03-19,Lima,Santa Rosa,temp_min,17
1999-03-20,Lima,Santa Rosa,temp_min,18
1999-03-21,Lima,Santa Rosa,temp_min,17
1999-03-22,Lima,Santa Rosa,temp_min,16.5
1999-03-23,Lima,Santa Rosa,temp_min,15.6
1999-03-24,Lima,Santa Rosa,temp_min,15.3
1999-03-25,Lima,Santa Rosa,temp_min,19.7
1999-03-26,Lima,Santa Rosa,temp_min,18.2
1999-03-27,Lima,Santa Rosa,temp_min,18.6
1999-03-28,Lima,Santa Rosa,temp_min,17
1999-03-29,Lima,Santa Rosa,temp_min,16.5
1999-03-30,Lima,Santa Rosa,temp_min,16.6
1999-03-31,Lima,Santa Rosa,temp_min,18.2
1999-05-01,Lima,Santa Rosa,temp_min,14.2
1999-05-02,Lima,Santa Rosa,temp_min,13.5
1999-05-03,Lima,Santa Rosa,temp_min,13.2
1999-05-04,Lima,Santa Rosa,temp_min,13
1999-05-05,Lima,Santa Rosa,temp_min,14.2
1999-05-06,Lima,Santa Rosa,temp_min,14.8
1999-05-07,Lima,Santa Rosa,temp_min,15
1999-05-08,Lima,Santa Rosa,temp_min,15.6
1999-05-09,Lima,Santa Rosa,temp_min,12
1999-05-10,Lima,Santa Rosa,temp_min,12.6
1999-05-11,Lima,Santa Rosa,temp_min,11.5
1999-05-12,Lima,Santa Rosa,temp_min,12.6
1999-05-13,Lima,Santa Rosa,temp_min,11
1999-05-14,Lima,Santa Rosa,temp_min,11.5
1999-05-15,Lima,Santa Rosa,temp_min,10.5
1999-05-16,Lima,Santa Rosa,temp_min,10
1999-05-17,Lima,Santa Rosa,temp_min,11.5
1999-05-18,Lima,Santa Rosa,temp_min,11.8
1999-05-19,Lima,Santa Rosa,temp_min,10.7
1999-05-20,Lima,Santa Rosa,temp_min,11.9
1999-05-21,Lima,Santa Rosa,temp_min,11.6
1999-05-22,Lima,Santa Rosa,temp_min,12.7
1999-05-23,Lima,Santa Rosa,temp_min,14
1999-05-24,Lima,Santa Rosa,temp_min,11.9
1999-05-25,Lima,Santa Rosa,temp_min,11.4
1999-05-26,Lima,Santa Rosa,temp_min,11.6
1999-05-27,Lima,Santa Rosa,temp_min,10.8
1999-05-28,Lima,Santa Rosa,temp_min,9.5
1999-05-29,Lima,Santa Rosa,temp_min,10.2
1999-05-30,Lima,Santa Rosa,temp_min,9
1999-05-31,Lima,Santa Rosa,temp_min,9.8
1999-06-01,Lima,Santa Rosa,temp_min,10.2
1999-06-02,Lima,Santa Rosa,temp_min,10
1999-06-03,Lima,Santa Rosa,temp_min,10.5
1999-06-04,Lima,Santa Rosa,temp_min,10.7
1999-06-05,Lima,Santa Rosa,temp_min,10.1
1999-06-06,Lima,Santa Rosa,temp_min,9.8
1999-06-07,Lima,Santa Rosa,temp_min,10.3
1999-06-08,Lima,Santa Rosa,temp_min,10.2
1999-06-09,Lima,Santa Rosa,temp_min,9.5
1999-06-10,Lima,Santa Rosa,temp_min,10
1999-06-11,Lima,Santa Rosa,temp_min,10.3
1999-06-12,Lima,Santa Rosa,temp_min,10.2
1999-06-13,Lima,Santa Rosa,temp_min,9
1999-06-14,Lima,Santa Rosa,temp_min,10.3
1999-06-15,Lima,Santa Rosa,temp_min,9.7
1999-06-16,Lima,Santa Rosa,temp_min,10
1999-06-17,Lima,Santa Rosa,temp_min,10.3
